,date,endpoint_type,backend,label,model_id,tokenizer_id,num_prompts,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,request_goodput,output_throughput,total_token_throughput,max_output_tokens_per_s,max_concurrent_requests,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p99_e2el_ms,run_number,max_num_seqs,max_model_len,dtype
10,20251203-011114,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,8,81.94032890299968,100,0,6800,11100,1.2204002758931956,,135.4644306241447,218.45164938488202,144.0,16,115.50608902007298,115.3947295006219,6.499848192282313,132.4004143203092,56.272449412544525,56.295068631822105,0.17167785226473278,56.4889866360025,56.272451422090775,56.19899550038099,0.5654212477366174,57.50411085144151,6305.475524399972,6304.482486501001,20.831264219013168,6329.862709389781,1,256,4096,auto
11,20251203-011252,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,8,81.92647678600042,100,0,6800,11100,1.220606620997621,,135.48733493073593,218.48858515857412,144.0,16,115.80348290002803,115.70391850000306,6.409943701756903,132.47763140983807,56.258530080272315,56.2839249181872,0.15259033062431482,56.35308015672193,56.25853197700037,56.17006800002855,0.5735794289563635,57.62777359039319,6304.241791729983,6307.212843499656,18.70352069564645,6322.175843701061,2,256,4096,auto
12,20251203-011354,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,16,45.221401728000274,100,0,6800,11100,2.2113423330281647,,245.45899896612627,395.83027761204147,288.0,32,119.94546405016081,117.00636299974576,10.34216596267845,144.5147619909585,57.889178594453945,57.995480240912336,0.48996403868155336,58.05120269182077,57.88918032490933,57.59344950001832,1.0703133298443275,60.37819520093766,6487.755109440095,6497.838740499901,56.231813159949006,6513.23075085078,0,256,4096,auto
13,20251203-011456,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,16,45.1671771909987,100,0,6800,11100,2.2139971151424724,,245.75367978081442,396.30548361050256,288.0,32,120.09540929984723,117.12789300054283,10.542695405910411,144.61288295151462,57.80689448200114,57.86433199090507,0.4673866733862863,57.99263844309412,57.80689619181712,57.54899099974864,1.0597462743373935,60.31500428915024,6478.853802319973,6491.154344500501,54.130854880796576,6506.1812289590125,1,256,4096,auto
14,20251203-011557,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,16,45.17621560899897,100,0,6800,11100,2.2135541601249193,,245.70451177386607,396.22619466236057,288.0,32,120.29915157007053,117.57323250003537,11.395710827196256,147.77099835033368,57.81829333945428,57.90967511818301,0.47039549633253963,57.96393484827819,57.81829511963571,57.508896501531126,1.0582459837843459,60.06755432990758,6480.3114189100415,6487.924892499905,55.28098981606296,6519.680260461282,2,256,4096,auto
15,20251203-011642,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,32,28.443111327000224,100,0,6800,11100,3.5157897759614256,,390.25266513171823,629.3263698970951,512.0,64,140.83672922994083,121.11705400002393,31.394371056436032,188.4333669098669,65.63654444081773,66.05055156363629,2.081720587628107,66.10317670737277,65.63654590318087,65.13255250047223,2.7068607602869323,70.06657194089712,7360.856617719892,7390.297143500902,236.95859938033493,7453.108229059981,0,256,4096,auto
16,20251203-011727,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,32,28.41915336599959,100,0,6800,11100,3.518753662789936,,390.5816565696829,629.8569056393985,512.0,64,141.8540315100836,132.8417510003419,22.835841724940984,183.202208579296,65.6036840947267,66.03071016817756,2.0590776864843003,66.0504815264528,65.60368565118105,65.12148999991041,2.672563216471769,70.00953831851803,7358.259281930023,7391.450101000373,231.66303382392437,7444.551039000435,1,256,4096,auto
17,20251203-011812,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,32,28.429150495001522,100,0,6800,11100,3.5175162908079938,,390.44430827968733,629.6354160546309,512.0,64,134.4022495299214,120.84635399969557,23.561443501837328,184.1129133886898,65.63895663736349,66.05370472727206,2.069301567245333,66.10478265200386,65.63895951945497,65.14901199989254,2.707040822174253,69.7257484205511,7354.687479639906,7385.848338999494,233.83657565809852,7440.832429220845,2,256,4096,auto
18,20251203-011844,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,64,15.905987153999376,100,0,6800,11100,6.286940824974586,,697.850431572179,1125.362407670451,960.0,100,218.13718516003064,244.4783364990144,49.39668289026216,319.4711311201536,71.1650982679993,73.38646896817988,2.969837205627084,73.4313260408238,71.16509983090955,70.24609699965367,4.336240645002041,79.73355024878401,8046.297994639954,8318.230415499784,369.89333839083776,8369.043275979147,0,256,4096,auto
19,20251203-011916,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,64,15.936696332000793,100,0,6800,11100,6.274826219735428,,696.5057103906325,1123.1938933326417,960.0,100,222.00532848992225,246.895504999884,38.292897274416255,259.2671776905263,71.2745981173643,73.4033697818218,2.8584119934473207,73.4679105251006,71.27460034718106,70.33186450007634,4.286819614339233,79.4547724115364,8062.211121399995,8321.349814999849,350.5339327217786,8340.658448819959,1,256,4096,auto
20,20251203-011948,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,64,15.829528464999385,100,0,6800,11100,6.317307569907067,,701.2211402596844,1130.798055013365,960.0,100,216.0019604299123,221.57277749920468,64.85183616130458,309.8718578095759,70.99341600827245,72.90948057727125,2.7375768923283994,73.16584365563887,70.99341751372661,70.12474099974497,4.128149409613452,79.01378483044027,8025.277721339881,8267.220227000507,356.7434932940329,8329.937383239976,2,256,4096,auto
21,20251203-012014,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,128,9.56089505899945,100,0,6800,11100,10.459271792327886,,1160.9791689483955,1872.2096508266916,1300.0,100,373.50236519005193,380.95192949913326,37.89630007268919,393.7786097885146,83.3079879048189,83.29428450000376,0.12024513641418169,83.88007131064263,83.30798940836492,80.06600199951208,5.768947482700509,92.80376684100702,9537.381034720129,9542.792824499884,32.02604673316017,9556.318677579111,0,256,4096,auto
22,20251203-012040,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,128,9.539125024999521,100,0,6800,11100,10.4831417701232,,1163.6287364836753,1876.482376852053,1300.0,100,303.7782022700594,342.72790549948695,49.523301190606354,361.1138541906985,83.4651708802723,83.34820713181959,0.14934029977146018,83.64185051218655,83.4651724680913,80.67232600023999,5.515391023712267,96.5964534709201,9484.946999100011,9510.54023100005,37.26593423316804,9526.897113421473,1,256,4096,auto
23,20251203-012106,vllm,vllm,,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-chat-hf,100,inf,1.0,128,9.512387755999953,100,0,6800,11100,10.512607619146397,,1166.89944572525,1881.756763827205,1300.0,100,327.9142776699882,347.25797249939205,48.82899797653499,357.5590657800785,83.2112133439089,83.14891108635824,0.14661849478816505,83.56990521581444,83.21121472209101,80.24032899993472,5.6988533724656945,92.56552848939464,9481.147745499966,9493.64057999992,33.85299723456399,9504.696226781525,2,256,4096,auto
